name,hex,l*,a*,b*
Autumn Leaf Orange,#d07a04,59.28903132327898,26.88866379131144,65.29439214837389
Autumn Leaf Red,#623836,28.621596451598343,18.413113289764805,9.288893507859452
Autumn Leaves,#6e4440,33.60542686936982,17.59818928876422,10.0061991684824
Autumn Malt,#cea48e,70.61353228163145,12.31506533979615,17.308093917304813
Autumn Maple,#d26f16,57.20415698945652,33.781838042471925,60.26923183405324
Autumn Meadow,#acb78e,72.62164468054678,-10.9900749720655,19.62318960706211
Autumn Mist,#f7b486,78.54442709349074,18.964821873683533,33.02275902730538
Autumn Night,#3b5861,35.54130359996106,-8.17807513907881,-8.61427131732031
Autumn Orange,#ee9950,70.55492878129832,25.373487677551097,50.56744181597453
Autumn Orchid,#9d9093,60.97668269909009,5.364633119959327,0.1620358303999092
Autumn Pine Green,#158078,48.20006165021212,-30.023086145360367,-3.8173109270685623
Autumn Red,#99451f,39.797661788844295,32.74464968317731,38.40984022698872
Autumn Ridge,#9b423f,39.958249680945684,36.957062776714594,20.345492915419484
Autumn Robin,#c2452d,46.86744732139128,48.74732027455231,40.57092083724883
Autumn Russet,#a4746e,53.503778532717604,18.06054174865612,10.85441127187794
Autumn Sage,#aea26e,66.49408877440491,-3.4807526120301246,28.652890434584478
Autumn Spice,#d19957,67.29867112538417,13.790825082885815,42.46695349676401
Autumn Splendour,#fe9a50,72.73801984301913,31.318898758578683,53.53790764982145
Autumn Sunset,#f38554,66.88126571054288,38.01045058985003,44.53581618948943
Autumn Surprise,#ab662e,49.9301103051676,23.003155470880277,42.209912748616155
Autumn Umber,#ae704f,53.1172349043611,20.991197380462623,28.396486314546365
Autumn White,#fae2cf,91.33532721681118,5.2294602383600175,12.279731241657753
Autumn Wind,#fbd1b6,86.74631903030284,10.86066324790047,18.92218674445281
Autumn Wisteria,#c9a0dc,71.36925108674853,25.884368133891332,-24.669357693038464
Autumn Yellow,#e99700,69.08418240308565,22.0140651896073,73.83772374063746
Autumn’s Hill,#ba7a61,57.29261270983956,22.109185314963476,23.934157249355657
Autumnal,#ad5928,47.21587825780681,30.701858079886733,42.42420502601152
Avagddu Green,#106b21,39.13009198281874,-41.3990995382672,33.28273930123338
Avalon,#799b96,61.40210402294184,-12.803374981860905,-1.2391803032684834
Avant-Garde Pink,#ff77ee,69.91619934483194,66.2390740980095,-36.29446028523184
Aventurine,#576e6a,44.54440200316079,-9.391062200625466,-0.5743616181611344
Avenue Tan,#d2c2b0,79.28307735054427,2.6589175551542388,11.088799947461014
Averland Sunset,#ffaa1d,76.1328144432128,21.6449341975109,75.46061024541476
Aviary Blue,#c6e3e8,88.33722070032354,-8.495055156392928,-5.643831765574081
Aviator,#7d6049,43.07430233054652,8.438555670223058,17.662601862974192
Avid Apricot,#f4c69f,82.98120718520794,11.056603220464979,25.73666616905723
Aviva,#c5b47f,73.57577496645831,-1.7355389483038053,29.278861015659373
Avocado,#568203,49.43545110162002,-32.3584709208804,52.906089483920894
Avocado Cream,#b7bf6b,75.07102949557621,-15.330309289045607,41.289060932659474
Avocado Dark Green,#3e4826,28.899139181024694,-10.61138501516834,19.03788711088341
Avocado Green,#87a922,64.67773157578497,-29.675157253282624,60.07193498145609
Avocado Pear,#555337,34.789968200073154,-4.185578860917138,16.736248924418362
Avocado Peel,#39373b,23.398489187495684,1.787106105108377,-2.181043058642529
Avocado Stone,#4e3e1f,27.197496976623796,2.5400519450517747,21.502793933273555
Avocado Toast,#90b134,67.74081040856348,-28.878491014838747,57.12194681269861
Avocado Whip,#cdd6b1,84.09414246432267,-9.404911716282328,17.281591318379654
Avorio,#ccbdb4,77.59590199035911,3.7609642110107977,6.454838483992309
Awaken,#a7a3bb,68.01874986513131,6.194804401055687,-11.803348006849745
Awakened,#e3dae9,88.14015173199994,5.759070953448631,-6.22823317517085
Awakening,#bb9e9b,67.56578524955796,10.18929962359566,5.549247823045844
Award Blue,#315886,36.654745447486405,1.4213505573067997,-29.82009770114704
Award Night,#54617d,41.07973242585303,2.20283020549164,-17.29284739177974
Award Winning White,#fef0de,95.4407572810164,1.7817100189401192,10.389813676973425
Awareness,#e3ebb1,91.19928070026984,-11.995611068049916,27.33698182056461
Awe,#f0d6cf,87.54568208188478,7.872151381309478,6.74713985554527
Awesome Aura,#ccc1da,79.63614295670034,8.49146280543167,-11.065494635895568
Awesome Violet,#a7b2d4,72.76573051305884,3.4050004516876786,-18.422903415250925
Awkward Purple,#d208cc,49.78306975317375,83.37733955225079,-49.31240829752559
Awning Red,#90413e,37.94865908762505,33.16053928972087,17.99396688184257
Axe Handle,#6b4730,33.66087581205807,12.572866615732286,20.012790644348566
Axinite,#756050,42.349575190930835,5.890661790271534,12.332347452643566
Axis,#bab6cb,74.95502682147439,5.4438844115187734,-10.078094913686186
Axolotl,#fff0df,95.54246820479915,2.287061641625565,10.029164977375737
Ayahuasca Vine,#665500,36.59768234191053,-1.1324131001143878,44.51410087144711
Ayame Iris,#763568,32.696202801810514,35.54468819386533,-16.814767301215216
Ayrshire,#a07254,52.006215685260514,14.40159426172627,23.795611435859566
Azalea,#d73b5d,49.94138973516928,62.02841356047273,17.17694318175853
Azalea Flower,#efc0cb,82.0356202415077,18.455559861333736,0.8847351949831994
Azalea Leaf,#4a6871,42.07437658369098,-8.48998984580035,-8.557283274103478
Azalea Pink,#f9c0c4,82.82156841721519,20.973394062412996,5.897759620604481
Azalea Pot,#ba7462,55.90122158667778,25.527174159161614,21.51406790303465
Azeitona,#a5b546,70.5178035279697,-20.978835631779436,53.13335861338615
Azores,#7c968b,59.85373175064707,-11.466188748140983,2.7596823343184695
Azores Blue,#0085a7,51.33942108430148,-17.91527429795692,-26.556230401223544
Azraq Blue,#4c6cb3,46.331393603888245,10.120413377828763,-41.244265268779536
Azshara Vein,#b13916,41.74246239660858,47.21884940642768,45.91994656104277
Aztec,#293432,20.6643649623187,-5.136799370348111,-0.2741388089418928
Aztec Aura,#ffefbc,94.57933237508604,-2.2334947545631367,26.67892339171165
Aztec Brick,#9e8352,56.19991078892164,3.6800469613303965,30.2629660428677
Aztec Copper,#c46943,54.2884596209182,32.98772535111527,37.126040167159125
Aztec Glimmer,#e7b347,75.87719136147776,8.183370392613188,60.166165957350394
Aztec Gold,#c39953,65.75756578809153,7.541654679154686,42.29898311620861
Aztec Jade,#33bb88,68.0349936720231,-48.05895537113247,15.646169194380889
Aztec Sky,#4db5d7,69.13230395555644,-19.678751068151644,-26.017322409632637
Aztec Temple,#84705b,48.57334363426767,4.4707855143019675,14.603485368799552
Aztec Turquoise,#00d6e2,78.21565187816981,-38.51445583311419,-18.241803486313614
Aztec Warrior,#bb0066,40.45462542183577,67.75676913637474,-2.6053851416329543
Azuki Bean,#96514d,42.6217491788016,28.260562125993204,15.18661679903721
Azuki Red,#672422,24.51825121456637,29.96519319596777,17.154941202999463
Azul,#1d5dec,44.437444650156145,34.66543508446818,-77.04194056592159
Azul Caribe,#0089c4,53.89320009011816,-9.399760077367924,-39.19469855590627
Azul Cielito Lindo,#c9e3eb,88.61548424674596,-6.945367500344968,-6.786675491670802
Azul Pavo Real,#537faf,51.96284530686454,-1.1485900657124404,-30.04735884173284
Azul Petróleo,#36454f,28.392701320328058,-3.251760915068902,-7.955368754744452
Azul Primavera,#e2eff2,93.58573661535168,-3.7286426364415703,-2.9252916156151665
Azul Tequila,#c0cfc7,81.81378454977153,-6.584762326449445,2.2293389840890576
Azul Turquesa,#6abac4,70.98442934931887,-21.878507209063258,-12.695994010875022
Azulado,#211d49,13.726840846337407,15.829733193329254,-26.93955878498493
Azure,#007fff,54.44340692269441,19.397791506470085,-71.35273434397611
Azure Blue,#4d91c6,57.945281304695925,-5.469931417688034,-33.865352513675816
Azure Dragon,#053976,24.531424192681847,10.037062193895856,-39.28186719928474
Azure Green Blue,#006c81,41.70279247357543,-18.12773061340711,-19.011788028850816
Azure Hint,#dddce1,87.96605380166503,1.2416472595938588,-2.3213398058794077
Azure Lake,#7bbbc8,72.17456479258493,-17.098641538913384,-13.019664337632953
Azure Mist,#f0fff1,98.58920964716282,-7.393041882874374,5.000988539383555
Azure Radiance,#007f1f,46.01098226919375,-49.6722699168633,41.37566061965523
Azure Sky,#b0e0f6,86.59927428849257,-10.506881527846678,-15.74208184239918
Azure Tide,#2b9890,57.05761696333069,-31.784098586552624,-4.5992111667706
Azurean,#59bad9,71.04157271698674,-19.557793432021132,-24.1541697144412
Azureish White,#dbe9f4,91.62583309581208,-2.531542858845881,-6.910490033532279
Azuremyst Isle,#cc81f0,65.61598722899319,47.69190657712441,-44.57421406292828
Azureno,#8fa0d5,66.35442232736477,6.466884157423691,-28.92014723033909
Azurite Water Green,#497f73,49.29183727513623,-21.004470476179538,0.9096366072089079
B’dazzled Blue,#2e5894,37.29357209807789,6.009145167185675,-37.318207364926316
Ba-Dum Ching!,#edb367,76.81678429325986,12.750731264871806,46.5319230839099
Baal Red Wash,#610023,18.64261562280076,40.899414999044204,8.515158464593831
Baba Ganoush,#eebb88,79.32764924304927,11.92172131144542,32.8271490798556
Babbling Brook,#becfcd,81.82723134103215,-6.115924709511445,-0.9721777013477872
Babbling Creek,#a7bad3,74.8471317116137,-1.1666245578653145,-14.737521105793206
Babe,#dc7b7c,62.372725083201104,37.622893083090744,16.192282110651046
Babiana,#876fa3,50.87860810419306,20.045748190222092,-24.464981232502716
Baby Aqua,#abccc3,79.48991433783414,-12.774814269356117,0.8144750157915048
Baby Artichoke,#e9e3ce,90.19204799624285,-1.4841022452133368,10.98698289252007
Baby Barn Owl,#c3c3b8,78.5160541043434,-1.972946590650615,5.5273286279904355
Baby Bear,#6f5944,39.48289763390527,5.7715878791327615,15.574640983608123
Baby Berries,#9c4a62,42.53488232737671,36.75084340028833,2.2763212855905435
Baby Blossom,#faefe9,95.13609167204302,2.679757504106095,4.2194794391950285
Baby Blue,#a2cffe,81.54367125189574,-3.549295122508178,-27.714802492083578
Baby Blue Eyes,#a1caf1,79.70845204041905,-4.412967525048439,-23.590795924170173
Baby Bok Choy,#bbb98a,74.25272819919432,-6.8881966997289545,24.18668467782141
Baby Boots,#b7cadb,80.41615150526997,-2.93066470386788,-10.604358795524904
Baby Bunting,#abcaea,80.08809615190823,-3.2486921940507174,-19.212473231155734
Baby Burro,#8c665c,46.77957943610755,13.839296406161328,11.662772583093517
Baby Cake,#87bea3,72.6414205916349,-23.646984491568325,7.928806372053021
Baby Chick,#ffeda2,93.64109895806011,-4.37967770688269,38.57533161336497
Baby Fish Mouth,#f3acb9,77.32012225062653,27.79745484338164,3.817683758862378
Baby Fragrance,#f0d0b0,85.38964876995045,6.470420170548219,20.040467025773356
Baby Frog,#c8ba63,75.01361296365144,-6.593084259178871,45.50118861045613
Baby Girl,#ffdfe8,91.62344309733861,12.461759559728725,-0.3196150463135483
Baby Grass,#8abd7b,71.70923072351538,-29.308058194021935,28.140516307637785
Baby Green,#8cff9e,91.48746886648226,-52.42938525669189,36.440755674674286
Baby Jane,#d0a7a8,72.14567299447985,15.164846142295518,5.202234014112794
Baby Melon,#ffa468,75.33645334796508,27.998696036837465,44.718697608916756
Baby Motive,#8fcbdc,78.29593674819402,-15.035374223275,-14.564300870756973
Baby Pink,#ffb7ce,81.61291291117438,29.307506327737098,-1.1564279709605607
Baby Powder,#fefefa,99.55622421015426,-0.697580785847085,1.9121553429006566
Baby Purple,#ca9bf7,71.36086480786422,34.631346352483824,-39.42995607438213
Baby Seal,#a1a5a8,67.51216666074625,-0.8377379814709096,-2.0419727215571726
Baby Spinach,#89a882,65.69791257377568,-18.083849004659147,16.204441228729106
Baby Sprout,#a78b81,60.12895733067761,8.972064620402787,9.306072676900268
Baby Steps,#f5c9da,85.12362194465175,18.21278856760816,-2.551222733374603
Baby Talk Grey,#bababa,75.51479273287357,-0.001936751117370683,0.0036711799345612306
Baby Tears,#66b9d6,71.12846676350232,-17.305946639877277,-22.34060992258655
Baby Tone,#dcc2cb,80.80106696124574,10.679878860816173,-1.1244067281787062
Baby Tooth,#eeffdd,98.00047106421596,-11.426055150161929,14.38417176978255
Baby Vegetable,#5d6942,42.49639148296822,-11.853904378672064,20.460801136541342
Baby Whale,#4d5588,37.575039791161196,10.885052228835622,-29.475355741783282
Baby’s Blanket,#ffaec1,79.26315311644964,32.151052231780994,2.445901140079787
Baby’s Booties,#e8c1c2,81.3974015721417,14.014245048378783,4.709163171916675
Baby’s Breath,#d8e4e8,89.81809598048908,-3.2420625797275893,-3.323139874184644
Babyccino,#eeccbb,84.45943130938979,9.350118578595357,12.89839692121646
Babymoon Blue,#c8e4e7,88.70187544132902,-8.577951410177587,-4.566114739677873
Baca Berry,#945759,43.99532328626395,25.439222578119868,9.727579755273485
Bacchanalia Red,#8a3a3c,35.512406779538104,34.323278143932434,15.838639914772944
Bacchic Burgundy,#95122c,31.82068828346658,51.93175581020893,21.73250329952886
Bachelor Blue,#8faaca,68.64382833644382,-1.8814347370207374,-19.33632371648697
Bachelor Button,#4abbd5,70.7307527046624,-23.847578709639272,-22.486321329473235
Bachimitsu Gold,#fddea5,89.78718554637058,2.794559510915229,31.93149185560724
Back in Black,#16141c,6.817309256195717,3.0000136527307126,-5.196362350478134
Back of Beyond,#015f7f,37.33891045025531,-11.39413256394639,-24.556276810337742
Back Stage,#6b625b,42.17997826061917,2.2612391268114207,5.278251208304696
Back to Basics,#726747,43.84798659138629,-0.8323133907489066,19.66637301488894
Back to Nature,#bdb98f,74.50892830452959,-5.418678638598296,21.887597788200818
Back to School,#c1853b,60.276132991450055,16.03005933199586,47.804508412180155
Backcountry,#7c725f,48.4438978085566,0.554660540971974,11.952574808461813
Backdrop,#a7a799,68.13325841623546,-2.5501712758909667,7.246363451245075
Backlight,#fcf0e5,95.44391722244134,2.2002780290268364,6.754629470644291
Backlit Lemon,#ffdf4f,89.20706792299107,-4.014269818465477,71.30463907900064
Backroom Ember,#a19250,60.529412067748254,-3.5322313028829377,36.7612870055934
Backwater,#687078,46.826170021950304,-1.2497686547652265,-5.455808313244326
Backwoods,#4a6546,39.92391781489121,-16.731584698801814,14.424293933876664
Backyard,#879877,60.72790717997823,-12.303014048966777,15.39387449739209
Bacon Strips,#df3f32,51.2420702396126,60.83177259747558,44.076873815708
Bad Hair Day,#f1c983,82.97504826814324,5.284841891675551,40.17391794443152
Bad Moon Yellow,#f2e5b4,90.87697163865526,-3.044027966347229,25.546243235840336
Badab Black Wash,#0a0908,2.5060833887525042,0.12229882641523471,0.4708590239387578
Badass Grass,#b4da55,82.1103657816168,-31.65677860547389,59.652552292866346
Badlands,#b5695a,52.5836476490054,28.766209491987325,21.585658209111045
Badlands Orange,#ff6316,61.867773583618984,56.50398121264194,66.77010567884035
Badlands Sunset,#936a5b,48.59547556702876,14.31119530445929,14.891921499600237
Badlands Taupe,#d5bcb3,78.0920989018474,7.417346009985559,7.808890300482352
Badshahi Brown,#d3a194,70.51023490481587,16.677812728389306,13.939970641850241
Bag of Gold,#e1bd88,78.56824057819345,5.710215339220781,31.59557224966576
Bagel,#f6cd9b,84.80483234911374,7.711159635157894,30.317691595607066
Bagpiper,#1c5544,32.170140127799804,-23.197858565067424,4.495522818626463
Baguette,#b5936a,63.12198414533465,7.12562780238618,26.51618059116514
Bahama Blue,#25597f,36.1176708708028,-4.03208619571152,-26.4122384571417
Bahama Breezes,#b9d1da,82.36578103796303,-6.178560522544451,-7.157698097134824
Bahaman Bliss,#3fa49b,61.63013349236395,-31.20011054583688,-4.0240424269121
Bahaman Sea,#12abbe,64.13575325939038,-28.93668478177419,-19.94374477435543
Baharroth Blue,#58c1cd,72.64036352708652,-26.756719389097462,-15.189577874263005
Bahia,#a9c01c,73.68728696684965,-26.76493586066131,70.33431248527353
Bahia Grass,#c4c5ad,78.85993296232864,-4.51947160495203,11.940758836279697
Bái Sè White,#ecefef,94.22578304165629,-0.9993409117805552,-0.34547108473574895
Baikō Brown,#887938,50.91499928159692,-2.871344857634517,37.15409381360786
Bailey Bells,#8a8ec9,60.75093369558357,12.211447979716795,-30.922194218365505
Bainganī,#8273fd,56.184778921533166,40.491633979266474,-67.1963491634444
Baize,#4b5445,34.53110742193521,-6.777260724097289,7.587747019781088
Baize Green,#c7cda8,81.08906595909889,-8.369227264516056,17.772344648528282
Baja,#d2c1a8,78.85077367337215,1.9663920213889297,14.769869463862605
Baja Blue,#66a6d9,65.82974028462291,-6.20761869669173,-32.130759812799866
Baja White,#fff8d1,97.22744725544214,-3.8563297736754487,19.610124675032093
Baked Apple,#b34646,44.81384462657258,44.34390375043973,23.154894015552486
Baked Bahama,#9c4856,41.80811702620723,36.39941270729652,8.664727140250129
Baked Bean,#b2754d,54.78856312801483,19.71116640768139,31.714668500753685
Baked Biscotti,#dad3cc,84.92193668489242,1.183390108887017,4.3180336381343665
Baked Bread,#dacba9,82.10014465196424,-0.1403374309220662,18.877964612931166
Baked Brie,#ede9d7,92.21585946547438,-1.69999099958551,9.228756755923474
Baked Clay,#a35445,45.02403836333477,31.103488562950364,23.52309858778475
Baked Cookie,#89674a,46.33069942516673,9.710976480096223,21.63151505992664
Baked Ham,#eec8bc,83.50481350393119,11.595068504818562,11.011876499811347
Baked Potato,#b69e87,66.63382474874915,5.218933956026128,15.28601046740954
Baked Salmon,#df9876,69.08020953148483,22.775183625413643,28.651973483113547
Baked Scone,#e5d3bc,85.4426947301552,2.5466844303257963,13.651297792573324
Baked Sienna,#9b775e,52.918407874701586,10.560952578553717,19.17312750849979
Bakelite,#e6d4a5,85.31593730354766,-0.8294660137260212,25.563297902121196
Bakelite Gold,#d7995d,68.0376094584279,16.764794497294734,40.43656217823761
Bakelite Yellow,#c6b788,74.60469071848566,-1.8053298616169666,25.88440091607891
Baker Rose,#bf8284,60.524533275227185,23.81037897410948,8.509006093337357
Baker-Miller Pink,#ff92ae,72.81175298074783,44.09849717503589,3.511658136980955
Baker’s Bread,#d0b393,74.67232095580816,5.674938870028456,20.224295722646303
Baker’s Chocolate,#5c3317,25.878488377230916,15.799975052322445,25.175475440100303
Baker’s Dozen,#ceb997,76.10336499185168,2.2460016955391793,20.014418024312917
Baker’s Dream,#c98f70,64.3506007527162,18.202866585991906,25.226951734582737
Bakery Box,#f0f4f2,95.84609733272973,-1.682062528018613,0.5013447900318324
Bakery Brown,#ab9078,61.621165568304576,6.45568332246893,16.543562249371703
Baklava,#efb435,76.8328988872368,10.269766434741035,68.36555933343587
Bakos Blue,#273f4b,25.24184720677306,-5.551404249277331,-10.207157342811756
Balance,#d1dbc2,86.06312462188461,-7.789370026863473,11.151589882476443
Balance Green,#c3c5a7,78.6509016935452,-5.847587860249304,14.847970576799362
Balanced,#d7d2d1,84.55787430230784,1.5335869471874153,1.1061347996819793
Balanced Beige,#c0b2a2,73.32223921664153,2.304689880631816,9.983082711324244
Balboa,#afd3da,82.2510132156311,-10.343558775141037,-7.3990172141698896
Balcony Rose,#e2bcb8,79.38435582618216,12.954724881827918,7.118632886532117
Balcony Sunset,#d78e6b,65.63788106614231,23.90629630609542,29.964217307340757
Baleine Blue,#165a90,36.92094379840886,-0.052471978496060334,-35.53824380670487
Bales of Brown,#cf994b,66.94469948926435,12.095599938909075,47.95431868134619
Bali Batik,#6f5937,39.24276806678932,4.194429758096807,23.01870736809328
Bali Bliss,#5e9ea0,61.10662259451695,-19.943758486207997,-7.4916649752759135
Bali Deep,#8a8e93,58.84050240444543,-0.4482686489492016,-3.156839366928166
Bali Hai,#849ca9,62.96596852490174,-5.462373835795786,-9.566415410030427
Bali Sand,#f6e8d5,92.62400631292786,1.6472062854135383,10.94637985812592
Balinese Sunset,#f1a177,73.23733883780845,25.217839447885304,33.926765583377126
Ball Blue,#21abcd,64.84613376061546,-23.05260442457885,-27.17388213457945
Ball Gown,#525661,36.57882965246065,0.9635458545341757,-6.888798624109316
Ballad,#cab6c6,76.12461805208365,9.943043622875237,-5.476523433824987
Ballerina,#f2cfdc,86.34126422814322,14.344152629263473,-1.8596422760627673
Ballerina Beauty,#e8ded6,89.0424494639993,2.0413544192781075,5.136621260181196
Ballerina Gown,#f9eaea,93.85155119238658,5.064069658197889,1.82607364168621
Ballerina Pink,#f7b6ba,80.05481245944073,24.099099321216066,7.270590885720418
Ballerina Silk,#f0dee0,89.92921305897342,6.4881758970634635,1.2519425573676246
Ballerina Tears,#f2bbb1,80.51319249551707,18.381636836262814,12.703639284447155
Ballerina Tutu,#c8647f,54.99907048153213,42.55890250949529,3.6430812148795066
Ballet,#f7d5d4,88.02536825696178,11.660900161966193,4.878120321674295
Ballet Cream,#fc8258,67.55445092735198,43.19048724843155,43.558815660589275
Ballet Rose,#d3adb1,74.13340651135638,14.427373909510543,3.1688199190230915
Ballet Skirt,#ffc5b3,84.19985280417481,18.221786603841885,17.00767828307597
Ballet Slippers,#fca2ad,75.7967951669111,34.689072199160734,8.311563527063948
Ballet White,#f2e7d8,92.126315675087,1.2273901412904742,8.631301118635681
Ballie Scott Sage,#b2b29c,72.03182844927764,-3.8804154952904457,11.26755621690343
Ballpoint Indigo,#323477,25.154308991255938,20.26910644476479,-38.81078405790783
Ballroom Belle,#dad3c8,84.82508055675281,0.5070306388950674,6.299543734771729
Ballroom Blue,#a6b3c9,72.60343000758746,0.08748241501793652,-12.658540946849705
Ballroom Slippers,#85928e,59.43154716803369,-5.492473435904255,0.5183184681271547
Ballyhoo,#58a83b,61.99332080148544,-44.77160402801245,47.312036200259925
Balmy,#c5d8de,85.1262854978892,-5.16160808878724,-5.112843431459879
Balmy Palm Tree,#5c6f64,45.03117565416893,-9.492440234278533,3.7760690803832375
Balmy Seas,#b4dcd3,84.78746566535139,-14.839936702816026,0.08630548439521046
Balor Brown,#9c6b08,49.01052112618463,12.203877084082881,54.303321326323065
Balsa Stone,#cbbb92,76.26149404757173,-0.6513841429904299,22.866836677091573
Balsa Wood,#9a7550,52.03238842144023,9.681419660513335,25.968968660652394
Balsam,#bec4b7,78.37178185740052,-4.4424225275174205,5.80871697441061
Balsam Branch,#36574e,34.29409151526256,-14.390809135796268,1.4160537865612666
Balsam Brown,#cba874,70.84668581799268,5.8468585795256045,31.638853183424033
Balsam Fir,#909e91,63.69430210090184,-7.531192760010907,5.100040604053424
Balsam of Peru,#120d07,3.900473265464008,0.8732261887158255,2.983745380959851
Balsam Pear,#b19338,62.08488463388325,1.1157903437909455,50.56459610017872
Balsamic Reduction,#434340,28.321232720549915,-0.6558801300171613,1.821210936509754
Balsamico,#130d07,3.9894669420524984,1.272339261974037,3.1243717105187194
Balthasar Gold,#a47552,53.19590256961514,14.198027195943986,26.56421007047388
Baltic,#279d9f,59.01706644017929,-30.236463775927312,-10.228891998790669
Baltic Amber,#fbb782,79.6093631589044,18.585752940421752,36.57822314781778
Baltic Blue,#6c969a,59.281089727195166,-13.266277651879598,-6.725798737760935
Baltic Bream,#9fbbda,74.80715953151596,-2.5259109508747324,-18.652307492608557
Baltic Green,#3aa098,60.16425338301883,-30.996594550465495,-4.512068157670979
Baltic Prince,#135952,33.75649104566641,-22.690785766507155,-2.041450894970187
Baltic Sea,#3c3d3e,25.701234350689724,-0.19449482647654337,-0.7611529583983478
Baltic Trench,#125761,33.57839686491513,-16.690042557906793,-11.740067719500635
Baltic Turquoise,#00a49a,60.676927521719534,-37.61305733742154,-4.97271183168666
Bambino,#8edacc,81.97414092603265,-26.575065960138534,-0.5598271137666755
Bamboo,#e3dec6,88.28121265527135,-2.3159587368527523,12.390186026911131
Bamboo Beige,#c1aba0,71.55660600502159,6.13902173094083,8.574218240945042
Bamboo Brown,#c87f00,59.398952857241824,20.694195625631462,65.53247002506814
Bamboo Charcoal,#454a48,30.950709037229963,-2.49005808156158,0.49085687054769567
Bamboo Forest,#b1a979,68.82686826347154,-4.639360576588758,25.86525518082281
Bamboo Grass Green,#82994c,59.93404708662892,-20.764990873666676,37.502689388337316
Bamboo Leaf,#99b243,68.76477172527915,-24.66554145261718,52.281375520442886
Bamboo Mat,#e5da9f,86.65520879457257,-5.051443356015318,30.466315895497665
Bamboo Screen,#bcab8c,70.671738784205,1.2198270475677342,18.2221555853189
Bamboo Shoot,#a3b6a4,72.1765599291344,-10.020576096349764,6.9507280104395
Bamboo White,#c6cfad,81.64690170169935,-8.978760146771902,15.891177706879889
Bamboo Yellow,#ae884b,59.08227517955993,7.193861405789703,37.91616267413453
Banafš Violet,#5a1991,26.48563623476614,50.31557076058457,-52.738465513186064
Banafsaji Purple,#a50b5e,36.0787351615479,60.82562858997598,-4.482449444168102
Banan-Appeal,#faf3a6,94.81474751683909,-8.81621157555601,38.039821134083596
Banana,#fffc79,96.92807375628838,-15.652286451030673,62.141959043210534
Banana Ball,#efe073,88.40117025198421,-8.703125603242102,54.59338200721868
Banana Bandanna,#f8f739,94.64324022780704,-19.61650536000287,83.51727118651215
Banana Biscuit,#ffde7b,89.36309024538326,-0.6083652361340564,52.302655986274125
Banana Blossom,#933e49,38.0765311829618,36.86519474563277,11.363316330092132
Banana Boat,#fdc838,83.16869382250692,5.900201736087352,73.67068973811891
Banana Bombshell,#f7e82e,90.63730807124657,-13.087336393356797,82.88167184939887
Banana Bread,#ffcf73,85.56830388946314,6.41804126664447,51.579006332161455
Banana Brick,#e8d82c,85.2265987402644,-11.51295079065523,78.27231563327103
Banana Brûlée,#f7eab9,92.62972991826874,-3.0585668362274054,25.44145939691007
Banana Chalk,#d6d963,84.39312356850263,-16.583873349597877,56.760657981701755
Banana Clan,#eedd00,86.94446800966561,-12.157094167684567,86.4462102883378
Banana Cream,#fff49c,95.31404676855149,-8.519763486160015,43.714469234656804
Banana Crepe,#e7d3ad,85.29969770549629,1.1328631138254885,21.371391044313135
Banana Custard,#fcf3c5,95.50909833082676,-4.128752724641471,23.32115160866195
Banana Drama,#f1d548,85.38287209217265,-5.136821809076874,69.72328288167571
Banana Farm,#ffdf38,89.07581591982668,-4.966520646865591,79.06377992860733
Banana Flash,#eefe02,95.60851769037015,-28.00519465508089,92.64054408947202
Banana Frappé,#ddd5b6,85.16907703427937,-2.3126224201258094,16.335886554657854
Banana Ice Cream,#f1d3b2,86.25879736848819,5.554770611483351,20.209170931174913
Banana King,#fffb08,96.11077552640857,-19.59307534850563,93.1668933325608
Banana Leaf,#9d8f3a,59.08493360998331,-5.468727321378209,45.877293823994094
Banana Mania,#fbe7b2,92.07723430466469,-0.9640700512367206,28.329735400505452
Banana Mash,#fafe4b,96.70500315932428,-21.43293031248095,79.97522015924861
Banana Milk,#fff7ad,96.32793883199928,-8.100328638200649,36.61170629784776
Banana Milkshake,#ede6cb,91.19398275499198,-2.0684968675095394,14.016748867740825
Banana Palm,#95a263,64.26714483252854,-15.011098856809568,31.241125681596028
Banana Peel,#ffe774,91.53935458168631,-5.699201632212159,58.14848455634915
Banana Pepper,#fdd630,86.5997160978566,-1.5171007546369575,79.11911875984279
Banana Pie,#f7efd7,94.48929428313399,-1.2526617338976531,12.576635802391811
Banana Powder,#d0c101,77.0136010301222,-10.962786103253741,78.00455173177754
Banana Propaganda,#f3db00,86.85996735108554,-9.03884703614427,86.58256442210596
Banana Pudding,#f4efc3,93.84324571243042,-5.296351101410579,21.943745507391775
Banana Puree,#b29705,63.02012700127524,-2.242492389193884,66.11559069082085
Banana Republic,#ffe292,90.65710322634264,-0.5294152413102271,42.69616136852772
Banana Sparkes,#f6f5d7,95.91571005183738,-4.630877296681768,14.589320478543888
Banana Split,#f7eec8,93.92393045200124,-2.9940617742499898,19.520060322841527
Banana Yellow,#ffe135,89.56669851505343,-6.0658921878501415,80.37195265308581
Banana Yoghurt,#fae7b5,92.04893865970578,-0.9534677144513726,26.73955611348604
Bananarama,#e4d466,84.24754428938606,-8.153288151518112,55.529588619175165
Bananas Foster,#dbbe97,78.53360721907028,4.62203543727957,23.532469484337113
